gene_callers_id	source	accession	function	e_value
1362	NCBI_PGAP	WP_014949085.1	adenosine deaminase	0
1363	NCBI_PGAP	WP_014949086.1	DUF861 domain-containing protein	0
1364	NCBI_PGAP	WP_014949087.1	allantoate amidohydrolase	0
1365	NCBI_PGAP	WP_014949088.1	alanine--glyoxylate aminotransferase family protein	0
1366	NCBI_PGAP	WP_014949089.1	sulfite exporter TauE/SafE family protein	0
1367	NCBI_PGAP	WP_014949090.1	gamma-glutamyltransferase family protein	0
1368	NCBI_PGAP	WP_014949091.1	amidase	0
1369	NCBI_PGAP	WP_014949092.1	DUF924 domain-containing protein	0
1370	NCBI_PGAP	WP_014949093.1	MurR/RpiR family transcriptional regulator	0
1371	NCBI_PGAP	WP_014949094.1	mechanosensitive ion channel family protein	0
1372	NCBI_PGAP	WP_014949095.1	DUF3080 domain-containing protein	0
1373	NCBI_PGAP	WP_014949096.1	pteridine reductase	0
1374	NCBI_PGAP	WP_014949097.1	fructosamine kinase family protein	0
1375	NCBI_PGAP	WP_014949098.1	threonine--tRNA ligase (thrS)	0
1376	NCBI_PGAP	WP_071814473.1	translation initiation factor IF-3 (infC)	0
1377	NCBI_PGAP	WP_012518091.1	50S ribosomal protein L35 (rpmI)	0
1378	NCBI_PGAP	WP_012518092.1	50S ribosomal protein L20 (rplT)	0
1379	NCBI_PGAP	WP_014949100.1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	0
1380	NCBI_PGAP	WP_014949101.1	undecaprenyl-phosphate glucose phosphotransferase	0
1381	NCBI_PGAP	WP_014949102.1	outer membrane beta-barrel protein	0
1382	NCBI_PGAP	WP_014949103.1	polysaccharide export protein	0
1383	NCBI_PGAP	WP_014949104.1	polysaccharide biosynthesis tyrosine autokinase	0
1384	NCBI_PGAP	WP_041693445.1	histidinol-phosphatase	0
1387	NCBI_PGAP	WP_014949108.1	O-antigen ligase family protein	0
1389	NCBI_PGAP	WP_014949110.1	EAL domain-containing protein	0
1390	NCBI_PGAP	WP_014949111.1	transglutaminase-like cysteine peptidase	0
1391	NCBI_PGAP	WP_014949112.1	glycosyltransferase	0
1392	NCBI_PGAP	WP_014949113.1	O-antigen ligase family protein	0
1393	NCBI_PGAP	WP_014949114.1	glycosyltransferase family 4 protein	0
1394	NCBI_PGAP	WP_014949115.1	acyltransferase	0
1395	NCBI_PGAP	WP_014949116.1	glycosyltransferase family 2 protein	0
1397	NCBI_PGAP	WP_148275219.1	glycosyltransferase	0
1398	NCBI_PGAP	WP_014949119.1	oligosaccharide flippase family protein	0
1400	NCBI_PGAP	WP_014949122.1	polysaccharide pyruvyl transferase family protein	0
1401	NCBI_PGAP	WP_014949123.1	right-handed parallel beta-helix repeat-containing protein	0
1402	NCBI_PGAP	WP_014949124.1	glycosyltransferase	0
1403	NCBI_PGAP	WP_014949125.1	glycosyltransferase family 2 protein	0
1404	NCBI_PGAP	WP_041693719.1	serine acetyltransferase	0
1405	NCBI_PGAP	WP_014949127.1	acyltransferase	0
1406	NCBI_PGAP	WP_012518127.1	phenylalanine--tRNA ligase subunit alpha (pheS)	0
1407	NCBI_PGAP	WP_014949128.1	phenylalanine--tRNA ligase subunit beta (pheT)	0
1408	NCBI_PGAP	WP_014949129.1	integration host factor subunit alpha (ihfA)	0
1410	NCBI_PGAP	WP_014949131.1	Cys-tRNA(Pro) deacylase (ybaK)	0
1411	NCBI_PGAP	WP_014949132.1	penicillin acylase family protein	0
1412	NCBI_PGAP	WP_014949133.1	beta-N-acetylhexosaminidase (nagZ)	0
1413	NCBI_PGAP	WP_014949134.1	cob(I)yrinic acid a,c-diamide adenosyltransferase	0
1415	NCBI_PGAP	WP_014949136.1	transcription-repair coupling factor (mfd)	0
1416	NCBI_PGAP	WP_014949137.1	PilZ domain-containing protein	0
1417	NCBI_PGAP	WP_014949138.1	lipoprotein-releasing ABC transporter permease subunit	0
1418	NCBI_PGAP	WP_014949139.1	hypoxanthine phosphoribosyltransferase	0
1419	NCBI_PGAP	WP_014949140.1	two-component sensor histidine kinase	0
1420	NCBI_PGAP	WP_014949141.1	FIST C-terminal domain-containing protein	0
1421	NCBI_PGAP	WP_014949142.1	energy-coupling factor ABC transporter permease	0
1422	NCBI_PGAP	WP_014949143.1	exodeoxyribonuclease III (xthA)	0
1424	NCBI_PGAP	WP_014949145.1	DUF2750 domain-containing protein	0
1425	NCBI_PGAP	WP_014949146.1	SufE family protein	0
1426	NCBI_PGAP	WP_014949147.1	glycosyltransferase family 4 protein	0
1427	NCBI_PGAP	WP_014976262.1	HDOD domain-containing protein	0
1428	NCBI_PGAP	WP_014949149.1	thioesterase family protein	0
1429	NCBI_PGAP	WP_014949150.1	MFS transporter	0
1430	NCBI_PGAP	WP_014949151.1	alpha/beta hydrolase	0
1431	NCBI_PGAP	WP_014949152.1	glucose-1-phosphate adenylyltransferase (glgC)	0
1432	NCBI_PGAP	WP_014976267.1	SRPBCC family protein	0
1433	NCBI_PGAP	WP_014949154.1	MFS transporter	0
1435	NCBI_PGAP	WP_014949156.1	hydroxymethylglutaryl-CoA lyase	0
1436	NCBI_PGAP	WP_014949157.1	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	0
1437	NCBI_PGAP	WP_014949158.1	enoyl-CoA hydratase/isomerase family protein	0
1438	NCBI_PGAP	WP_014949159.1	methylcrotonoyl-CoA carboxylase	0
1439	NCBI_PGAP	WP_014949160.1	isovaleryl-CoA dehydrogenase	0
1440	NCBI_PGAP	WP_014949161.1	MerR family DNA-binding transcriptional regulator	0
1441	NCBI_PGAP	WP_014949162.1	acetyl-CoA C-acyltransferase	0
1442	NCBI_PGAP	WP_014949163.1	alpha/beta hydrolase	0
1443	NCBI_PGAP	WP_014949164.1	kynureninase (kynU)	0
1444	NCBI_PGAP	WP_014949165.1	transporter substrate-binding domain-containing protein	0
1445	NCBI_PGAP	WP_014949166.1	DUF342 domain-containing protein	0
1446	NCBI_PGAP	WP_014949167.1	exodeoxyribonuclease I (sbcB)	0
1447	NCBI_PGAP	WP_014949168.1	response regulator	0
1448	NCBI_PGAP	WP_187289711.1	isoaspartyl peptidase/L-asparaginase	0
1449	NCBI_PGAP	WP_014949170.1	CBS domain-containing protein	0
1450	NCBI_PGAP	WP_014949171.1	phytase	0
1451	NCBI_PGAP	WP_014949172.1	TonB-dependent receptor	0
1452	NCBI_PGAP	WP_014949173.1	diguanylate cyclase	0
1453	NCBI_PGAP	WP_014949174.1	AraC family transcriptional regulator	0
1454	NCBI_PGAP	WP_014949175.1	Na+/H+ antiporter NhaC family protein	0
1455	NCBI_PGAP	WP_014949176.1	ATP-dependent RNA helicase HrpA (hrpA)	0
1456	NCBI_PGAP	WP_014949177.1	PilZ domain-containing protein	0
1457	NCBI_PGAP	WP_041693724.1	DUF2061 domain-containing protein	0
1458	NCBI_PGAP	WP_014949179.1	class I SAM-dependent methyltransferase	0
1459	NCBI_PGAP	WP_014949180.1	NAD(P)H-quinone oxidoreductase	0
1460	NCBI_PGAP	WP_014949181.1	ribonuclease HI (rnhA)	0
1461	NCBI_PGAP	WP_014949182.1	DNA polymerase III subunit epsilon (dnaQ)	0
1462	NCBI_PGAP	WP_041693726.1	TIGR03503 family protein	0
1463	NCBI_PGAP	WP_014949184.1	EAL domain-containing protein	0
1464	NCBI_PGAP	WP_014949185.1	lipoprotein-releasing ABC transporter ATP-binding protein LolD (lolD)	0
1465	NCBI_PGAP	WP_014949186.1	lipoprotein-releasing ABC transporter permease subunit	0
1466	NCBI_PGAP	WP_014949187.1	dicarboxylate/amino acid:cation symporter	0
1467	NCBI_PGAP	WP_014949188.1	Ig-like domain-containing protein	0
1468	NCBI_PGAP	WP_014949189.1	N-succinylarginine dihydrolase (astB)	0
1469	NCBI_PGAP	WP_014949190.1	type I DNA topoisomerase (topA)	0
1470	NCBI_PGAP	WP_014949191.1	DUF2058 domain-containing protein	0
1471	NCBI_PGAP	WP_014949192.1	peptidase	0
1472	NCBI_PGAP	WP_014949193.1	LysR family transcriptional regulator	0
1473	NCBI_PGAP	WP_014949194.1	molybdenum cofactor guanylyltransferase	0
1474	NCBI_PGAP	WP_014949196.1	FdhF/YdeP family oxidoreductase	0
1475	NCBI_PGAP	WP_041693459.1	pyridoxamine 5'-phosphate oxidase family protein	0
1476	NCBI_PGAP	WP_014949198.1	glutathione S-transferase N-terminal domain-containing protein	0
1477	NCBI_PGAP	WP_014949199.1	nuclear transport factor 2 family protein	0
1478	NCBI_PGAP	WP_014949200.1	LysR family transcriptional regulator	0
1479	NCBI_PGAP	WP_014949201.1	GNAT family N-acetyltransferase	0
1480	NCBI_PGAP	WP_014949202.1	haloacid dehalogenase type II	0
1481	NCBI_PGAP	WP_014949203.1	response regulator transcription factor	0
1482	NCBI_PGAP	WP_014949204.1	HAMP domain-containing histidine kinase	0
1483	NCBI_PGAP	WP_014949205.1	DUF1679 domain-containing protein	0
1484	NCBI_PGAP	WP_014949206.1	ribonuclease E (rne)	0
1485	NCBI_PGAP	WP_014949207.1	23S rRNA pseudouridine(955/2504/2580) synthase RluC (rluC)	0
1486	NCBI_PGAP	WP_014949208.1	HAD-IA family hydrolase	0
1487	NCBI_PGAP	WP_014949209.1	septum formation protein Maf (maf)	0
1488	NCBI_PGAP	WP_014976324.1	23S rRNA accumulation protein YceD (yceD)	0
1489	NCBI_PGAP	WP_012518206.1	50S ribosomal protein L32 (rpmF)	0
1490	NCBI_PGAP	WP_014949211.1	phosphate acyltransferase PlsX (plsX)	0
1491	NCBI_PGAP	WP_014949212.1	ketoacyl-ACP synthase III	0
1492	NCBI_PGAP	WP_014949213.1	ACP S-malonyltransferase (fabD)	0
1493	NCBI_PGAP	WP_014949214.1	3-oxoacyl-ACP reductase FabG (fabG)	0
1494	NCBI_PGAP	WP_012518211.1	acyl carrier protein (acpP)	0
1495	NCBI_PGAP	WP_014949215.1	beta-ketoacyl-ACP synthase II (fabF)	0
1496	NCBI_PGAP	WP_014949216.1	aminodeoxychorismate lyase (pabC)	0
1497	NCBI_PGAP	WP_014949217.1	endolytic transglycosylase MltG (mltG)	0
1498	NCBI_PGAP	WP_014949218.1	dTMP kinase	0
1499	NCBI_PGAP	WP_014949219.1	DNA polymerase III subunit delta' (holB)	0
1500	NCBI_PGAP	WP_014949220.1	YchF/TatD family DNA exonuclease	0
1501	NCBI_PGAP	WP_014949221.1	pyridoxamine 5'-phosphate oxidase family protein	0
1502	NCBI_PGAP	WP_014949222.1	SDR family oxidoreductase	0
1503	NCBI_PGAP	WP_014949223.1	GGDEF domain-containing protein	0
1504	NCBI_PGAP	WP_014976329.1	M2 family metallopeptidase	0
1505	NCBI_PGAP	WP_014949225.1	gamma-glutamylcyclotransferase	0
1506	NCBI_PGAP	WP_014949226.1	DUF4870 domain-containing protein	0
1508	NCBI_PGAP	WP_014949228.1	glucose 1-dehydrogenase	0
1509	NCBI_PGAP	WP_014949229.1	haloalkane dehalogenase	0
1510	NCBI_PGAP	WP_014949230.1	enoyl-CoA hydratase/isomerase family protein	0
1511	NCBI_PGAP	WP_014949231.1	acetyl-CoA C-acyltransferase	0
1512	NCBI_PGAP	WP_014949232.1	acyl-CoA dehydrogenase C-terminal domain-containing protein	0
1513	NCBI_PGAP	WP_014949233.1	alpha/beta hydrolase	0
1514	NCBI_PGAP	WP_014949234.1	DUF3718 domain-containing protein	0
1515	NCBI_PGAP	WP_014949235.1	DUF3718 domain-containing protein	0
1516	NCBI_PGAP	WP_014949236.1	sugar-binding transcriptional regulator	0
1517	NCBI_PGAP	WP_014949237.1	HAD family hydrolase	0
1518	NCBI_PGAP	WP_014949238.1	membrane protein	0
1519	NCBI_PGAP	WP_014949239.1	mannitol dehydrogenase family protein	0
1520	NCBI_PGAP	WP_014949240.1	DUF3718 domain-containing protein	0
1521	NCBI_PGAP	WP_014949241.1	transcriptional repressor	0
1522	NCBI_PGAP	WP_014949242.1	dihydroorotase	0
1523	NCBI_PGAP	WP_014949243.1	GTP-binding protein	0
1524	NCBI_PGAP	WP_014949244.1	FAD-binding oxidoreductase	0
1525	NCBI_PGAP	WP_014949245.1	CocE/NonD family hydrolase	0
1526	NCBI_PGAP	WP_014949246.1	LysR family transcriptional regulator	0
1527	NCBI_PGAP	WP_014949247.1	MaoC family dehydratase	0
1528	NCBI_PGAP	WP_014949248.1	entericidin A/B family lipoprotein	0
1529	NCBI_PGAP	WP_014949249.1	mechanosensitive ion channel	0
1530	NCBI_PGAP	WP_014949250.1	TonB-dependent receptor	0
1531	NCBI_PGAP	WP_014949251.1	4a-hydroxytetrahydrobiopterin dehydratase	0
1532	NCBI_PGAP	WP_014949253.1	two-component system response regulator	0
1533	NCBI_PGAP	WP_014949254.1	ribosome maturation factor RimP (rimP)	0
1534	NCBI_PGAP	WP_014949255.1	transcription termination/antitermination protein NusA (nusA)	0
1535	NCBI_PGAP	WP_014949256.1	translation initiation factor IF-2 (infB)	0
1536	NCBI_PGAP	WP_014949257.1	30S ribosome-binding factor RbfA (rbfA)	0
1537	NCBI_PGAP	WP_014949258.1	tRNA pseudouridine(55) synthase TruB (truB)	0
1538	NCBI_PGAP	WP_012518257.1	30S ribosomal protein S15 (rpsO)	0
1539	NCBI_PGAP	WP_014949259.1	diguanylate cyclase	0
1540	NCBI_PGAP	WP_014949260.1	23S rRNA pseudouridine(2604) synthase RluF (rluF)	0
1542	NCBI_PGAP	WP_014949262.1	bifunctional GNAT family N-acetyltransferase/carbon-nitrogen hydrolase family protein	0
1543	NCBI_PGAP	WP_014949263.1	2OG-Fe(II) oxygenase	0
1544	NCBI_PGAP	WP_014949264.1	response regulator	0
1545	NCBI_PGAP	WP_014949265.1	ExeM/NucH family extracellular endonuclease	0
1546	NCBI_PGAP	WP_041693467.1	DUF2252 family protein	0
1547	NCBI_PGAP	WP_014949268.1	alkyl hydroperoxide reductase subunit C (ahpC)	0
1548	NCBI_PGAP	WP_014949269.1	alkyl hydroperoxide reductase subunit F (ahpF)	0
1549	NCBI_PGAP	WP_014949270.1	TonB-dependent siderophore receptor	0
1551	NCBI_PGAP	WP_014949272.1	PepSY domain-containing protein	0
1552	NCBI_PGAP	WP_014949273.1	demethoxyubiquinone hydroxylase family protein	0
1553	NCBI_PGAP	WP_014949275.1	peptidase S41	0
1555	NCBI_PGAP	WP_080589180.1	YgiQ family radical SAM protein	0
1556	NCBI_PGAP	WP_014949278.1	EVE domain-containing protein	0
1558	NCBI_PGAP	WP_014949280.1	TonB-dependent receptor	0
1559	NCBI_PGAP	WP_014949281.1	FAD-dependent oxidoreductase	0
1560	NCBI_PGAP	WP_014949282.1	DUF547 domain-containing protein	0
1561	NCBI_PGAP	WP_014949283.1	ABC transporter substrate-binding protein	0
1562	NCBI_PGAP	WP_014949284.1	ABC transporter permease subunit	0
1563	NCBI_PGAP	WP_014949285.1	ATP-binding cassette domain-containing protein	0
1564	NCBI_PGAP	WP_014949286.1	CDP-alcohol phosphatidyltransferase family protein	0
1565	NCBI_PGAP	WP_014949287.1	sterol desaturase family protein	0
1566	NCBI_PGAP	WP_014949288.1	DNA/RNA non-specific endonuclease	0
1567	NCBI_PGAP	WP_014949289.1	zinc-binding dehydrogenase	0
1568	NCBI_PGAP	WP_014949290.1	TetR/AcrR family transcriptional regulator	0
1570	NCBI_PGAP	WP_014949292.1	DUF3307 domain-containing protein	0
1571	NCBI_PGAP	WP_080589198.1	alpha/beta hydrolase	0
1572	NCBI_PGAP	WP_014949295.1	nuclear transport factor 2 family protein	0
1573	NCBI_PGAP	WP_014949296.1	LysR family transcriptional regulator	0
1574	NCBI_PGAP	WP_014949297.1	NAD(P)H-dependent oxidoreductase	0
1575	NCBI_PGAP	WP_148275220.1	ankyrin repeat domain-containing protein	0
1576	NCBI_PGAP	WP_014949299.1	DUF4437 domain-containing protein	0
1577	NCBI_PGAP	WP_014949300.1	LysR family transcriptional regulator	0
1578	NCBI_PGAP	WP_014949301.1	TonB-dependent siderophore receptor	0
1579	NCBI_PGAP	WP_014949302.1	DUF3526 domain-containing protein	0
1580	NCBI_PGAP	WP_014949303.1	DUF3526 domain-containing protein	0
1581	NCBI_PGAP	WP_014949304.1	ABC transporter ATP-binding protein	0
1582	NCBI_PGAP	WP_014949305.1	RNA-directed DNA polymerase	0
1583	NCBI_PGAP	WP_014949306.1	NADH:flavin oxidoreductase/NADH oxidase family protein	0
1584	NCBI_PGAP	WP_014949307.1	SsrA-binding protein SmpB (smpB)	0
1585	NCBI_PGAP	WP_014949308.1	type II toxin-antitoxin system RatA family toxin	0
1586	NCBI_PGAP	WP_014949309.1	RnfH family protein	0
1587	NCBI_PGAP	WP_012518305.1	MarR family transcriptional regulator	0
1588	NCBI_PGAP	WP_014949310.1	choline BCCT transporter BetT (betT)	0
1589	NCBI_PGAP	WP_014949311.1	TonB-dependent receptor	0
1590	NCBI_PGAP	WP_014949312.1	sulfotransferase	0
1593	NCBI_PGAP	WP_014949315.1	kinase/pyrophosphorylase	0
1594	NCBI_PGAP	WP_014949316.1	phosphoenolpyruvate synthase (ppsA)	0
1596	NCBI_PGAP	WP_014949318.1	xanthine dehydrogenase family protein molybdopterin-binding subunit	0
1597	NCBI_PGAP	WP_014949319.1	(2Fe-2S)-binding protein	0
1598	NCBI_PGAP	WP_014949320.1	tellurium resistance protein TerC	0
1599	NCBI_PGAP	WP_014949321.1	DUF4826 family protein	0
1600	NCBI_PGAP	WP_014949322.1	GNAT family N-acetyltransferase	0
1601	NCBI_PGAP	WP_014949323.1	cupin domain-containing protein	0
1602	NCBI_PGAP	WP_014949324.1	adenylate/guanylate cyclase domain-containing protein	0
1603	NCBI_PGAP	WP_014949325.1	adenylosuccinate lyase (purB)	0
1604	NCBI_PGAP	WP_014949326.1	high frequency lysogenization protein HflD (hflD)	0
1605	NCBI_PGAP	WP_080589181.1	tRNA 2-thiouridine(34) synthase MnmA (mnmA)	0
1606	NCBI_PGAP	WP_014949328.1	rRNA large subunit pseudouridine synthase E	0
1607	NCBI_PGAP	WP_014949329.1	NADP-dependent isocitrate dehydrogenase	0
1608	NCBI_PGAP	WP_014949330.1	cold shock domain-containing protein CspD (cspD)	0
1609	NCBI_PGAP	WP_014949331.1	ATP-dependent Clp protease adapter ClpS (clpS)	0
1610	NCBI_PGAP	WP_014949332.1	ATP-dependent Clp protease ATP-binding subunit ClpA (clpA)	0
1611	NCBI_PGAP	WP_014949333.1	translation initiation factor IF-1 (infA)	0
1612	NCBI_PGAP	WP_014949334.1	arginyltransferase	0
1613	NCBI_PGAP	WP_014949335.1	leucyl/phenylalanyl-tRNA--protein transferase	0
1614	NCBI_PGAP	WP_014949336.1	thioredoxin-disulfide reductase (trxB)	0
1615	NCBI_PGAP	WP_014949337.1	DUF412 domain-containing protein	0
1616	NCBI_PGAP	WP_080589182.1	SprT family zinc-dependent metalloprotease	0
1617	NCBI_PGAP	WP_014949339.1	signal peptide peptidase SppA (sppA)	0
1619	NCBI_PGAP	WP_014949341.1	DoxX family protein	0
1620	NCBI_PGAP	WP_014949342.1	NAD(P)H nitroreductase	0
1621	NCBI_PGAP	WP_014949343.1	DUF2797 domain-containing protein	0
1622	NCBI_PGAP	WP_014949344.1	asparaginase (ansA)	0
1623	NCBI_PGAP	WP_014949345.1	lipoyl synthase (lipA)	0
1624	NCBI_PGAP	WP_014949346.1	lipoyl(octanoyl) transferase LipB (lipB)	0
1625	NCBI_PGAP	WP_014949347.1	YbeD family protein	0
1626	NCBI_PGAP	WP_014949348.1	D-alanyl-D-alanine carboxypeptidase	0
1627	NCBI_PGAP	WP_014949349.1	septal ring lytic transglycosylase RlpA family protein	0
1628	NCBI_PGAP	WP_014949350.1	rod shape-determining protein RodA (rodA)	0
1629	NCBI_PGAP	WP_014949351.1	penicillin-binding protein 2 (mrdA)	0
1630	NCBI_PGAP	WP_014949352.1	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH (rlmH)	0
1631	NCBI_PGAP	WP_014949353.1	ribosome silencing factor (rsfS)	0
1632	NCBI_PGAP	WP_014949354.1	nicotinate (nicotinamide) nucleotide adenylyltransferase (nadD)	0
1633	NCBI_PGAP	WP_014949355.1	DNA polymerase III subunit delta (holA)	0
1635	NCBI_PGAP	WP_014949357.1	leucine--tRNA ligase (leuS)	0
1637	NCBI_PGAP	WP_014949359.1	ATP-binding protein	0
1638	NCBI_PGAP	WP_014949360.1	RDD family protein	0
1640	NCBI_PGAP	WP_014949362.1	3-hydroxyacyl-CoA dehydrogenase	0
1641	NCBI_PGAP	WP_014949363.1	ribosome assembly RNA-binding protein YhbY (yhbY)	0
1642	NCBI_PGAP	WP_014949364.1	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE (rlmE)	0
1643	NCBI_PGAP	WP_014949365.1	ATP-dependent zinc metalloprotease FtsH (ftsH)	0
1644	NCBI_PGAP	WP_014949366.1	dihydropteroate synthase (folP)	0
1645	NCBI_PGAP	WP_014949367.1	phosphoglucosamine mutase (glmM)	0
1646	NCBI_PGAP	WP_014949368.1	triose-phosphate isomerase	0
1647	NCBI_PGAP	WP_014949369.1	preprotein translocase subunit SecG (secG)	0
1648	NCBI_PGAP	WP_014949370.1	GGDEF domain-containing protein	0
1649	NCBI_PGAP	WP_014949371.1	YqaE/Pmp3 family membrane protein	0
1650	NCBI_PGAP	WP_014949372.1	hemerythrin domain-containing protein	0
1651	NCBI_PGAP	WP_014949373.1	NADP-specific glutamate dehydrogenase (gdhA)	0
1652	NCBI_PGAP	WP_014949374.1	dual specificity protein phosphatase family protein	0
1653	NCBI_PGAP	WP_014949375.1	DUF2878 domain-containing protein	0
1654	NCBI_PGAP	WP_014949376.1	SDR family NAD(P)-dependent oxidoreductase	0
1655	NCBI_PGAP	WP_014949377.1	HAD-IIB family hydrolase	0
1657	NCBI_PGAP	WP_014949379.1	DNA topoisomerase IB	0
1658	NCBI_PGAP	WP_014949380.1	sodium/proline symporter PutP (putP)	0
1659	NCBI_PGAP	WP_014949381.1	glutamate 5-kinase (proB)	0
1660	NCBI_PGAP	WP_014949382.1	glutamate-5-semialdehyde dehydrogenase	0
1661	NCBI_PGAP	WP_014949383.1	mechanosensitive ion channel family protein	0
1662	NCBI_PGAP	WP_014949384.1	HNH endonuclease	0
1663	NCBI_PGAP	WP_039229711.1	polyribonucleotide nucleotidyltransferase (pnp)	0
1664	NCBI_PGAP	WP_012518312.1	DUF1244 domain-containing protein	0
1668	NCBI_PGAP	WP_014949391.1	RES family NAD+ phosphorylase	0
1672	NCBI_PGAP	WP_014949396.1	acyltransferase	0
1673	NCBI_PGAP	WP_148275240.1	amidohydrolase family protein	0
1675	NCBI_PGAP	WP_014949399.1	trypsin-like serine protease	0
1676	NCBI_PGAP	WP_041693479.1	DUF1444 family protein	0
1677	NCBI_PGAP	WP_014949401.1	shikimate kinase	0
1680	NCBI_PGAP	WP_014949404.1	nuclear transport factor 2 family protein	0
1681	NCBI_PGAP	WP_014949405.1	serine hydrolase	0
1683	NCBI_PGAP	WP_014949407.1	MAPEG family protein	0
1688	NCBI_PGAP	WP_014949412.1	DUF4328 domain-containing protein	0
1689	NCBI_PGAP	WP_014949413.1	OFA family MFS transporter	0
1690	NCBI_PGAP	WP_014949414.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
1692	NCBI_PGAP	WP_014949416.1	energy transducer TonB	0
1693	NCBI_PGAP	WP_014949417.1	RNA polymerase sigma factor	0
1695	NCBI_PGAP	WP_014949419.1	cytidine deaminase (cdd)	0
1696	NCBI_PGAP	WP_014949420.1	lipoprotein NlpI (nlpI)	0
1698	NCBI_PGAP	WP_014949422.1	sulfate transporter CysZ (cysZ)	0
1699	NCBI_PGAP	WP_014949423.1	chromosome segregation protein SMC (smc)	0
1700	NCBI_PGAP	WP_014949424.1	cell division protein ZipA (zipA)	0
1701	NCBI_PGAP	WP_014949425.1	NAD-dependent DNA ligase LigA (ligA)	0
1702	NCBI_PGAP	WP_014949426.1	DUF2062 domain-containing protein	0
1703	NCBI_PGAP	WP_014949427.1	DNA internalization-related competence protein ComEC/Rec2	0
1704	NCBI_PGAP	WP_014949428.1	lipid A export permease/ATP-binding protein MsbA (msbA)	0
1705	NCBI_PGAP	WP_014949429.1	tetraacyldisaccharide 4'-kinase	0
1706	NCBI_PGAP	WP_014949430.1	Trm112 family protein	0
1707	NCBI_PGAP	WP_014949431.1	3-deoxy-manno-octulosonate cytidylyltransferase (kdsB)	0
1708	NCBI_PGAP	WP_014949432.1	SDR family oxidoreductase	0
1709	NCBI_PGAP	WP_014949433.1	transporter substrate-binding domain-containing protein	0
1710	NCBI_PGAP	WP_014949434.1	30S ribosomal protein S12 methylthiotransferase RimO (rimO)	0
1711	NCBI_PGAP	WP_014949435.1	DUF2919 domain-containing protein	0
1713	NCBI_PGAP	WP_014949437.1	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA (tcdA)	0
1714	NCBI_PGAP	WP_014949438.1	glutathione S-transferase family protein	0
1715	NCBI_PGAP	WP_014949439.1	pirin family protein	0
1716	NCBI_PGAP	WP_014949440.1	GNAT family N-acetyltransferase	0
1717	NCBI_PGAP	WP_014949441.1	phosphomannomutase/phosphoglucomutase	0
1718	NCBI_PGAP	WP_014949443.1	DUF3429 domain-containing protein	0
1719	NCBI_PGAP	WP_014949444.1	citrate synthase	0
1720	NCBI_PGAP	WP_014949445.1	succinate dehydrogenase, cytochrome b556 subunit (sdhC)	0
1721	NCBI_PGAP	WP_014949446.1	succinate dehydrogenase, hydrophobic membrane anchor protein (sdhD)	0
1722	NCBI_PGAP	WP_014949447.1	succinate dehydrogenase flavoprotein subunit (sdhA)	0
